unit_id,root,path,file_count,row_count,partition_status,scan_statuses
results/source_private_hellaswag_bridge_contract_20260501,results,results/source_private_hellaswag_bridge_contract_20260501,6,6,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_complementarity_frontier_diagnostic_20260504_validation1024_2048,results,results/source_private_hellaswag_complementarity_frontier_diagnostic_20260504_validation1024_2048,6,6,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_complementarity_headroom_gate_20260502,results,results/source_private_hellaswag_complementarity_headroom_gate_20260502,2,2,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/source_private_hellaswag_conditional_selector_syndrome_gate_20260502,results,results/source_private_hellaswag_conditional_selector_syndrome_gate_20260502,2,2,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/source_private_hellaswag_control_suite_20260501,results,results/source_private_hellaswag_control_suite_20260501,2,2,no_named_partition_detected,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_crosscoder_hidden_code_scout_20260502_seed97_tinyllama_validation1024_2048,results,results/source_private_hellaswag_crosscoder_hidden_code_scout_20260502_seed97_tinyllama_validation1024_2048,3,3,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_crosscoder_hidden_code_scout_20260502_tinyllama_validation1024_2048,results,results/source_private_hellaswag_crosscoder_hidden_code_scout_20260502_tinyllama_validation1024_2048,3,3,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_decision_sparse_common_basis_hidden_innovation_packet_gate_20260504_validation1024_2048,results,results/source_private_hellaswag_decision_sparse_common_basis_hidden_innovation_packet_gate_20260504_validation1024_2048,7,7,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_dense_residual_sketch_scout_20260501_qwen05_validation4096_5120,results,results/source_private_hellaswag_dense_residual_sketch_scout_20260501_qwen05_validation4096_5120,10,10,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_disagreement_prototype_receiver_20260502,results,results/source_private_hellaswag_disagreement_prototype_receiver_20260502,2,2,no_named_partition_detected,['large_json_file_level']
results/source_private_hellaswag_disagreement_prototype_receiver_gate_20260503,results,results/source_private_hellaswag_disagreement_prototype_receiver_gate_20260503,2,2,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/source_private_hellaswag_discrete_query_innovation_codec_gate_20260502,results,results/source_private_hellaswag_discrete_query_innovation_codec_gate_20260502,2,2,prior_eval_rows_present_no_clean_confirm,['large_json_file_level']
results/source_private_hellaswag_fixed_hybrid_full_validation_gate_20260503_validation0_10042,results,results/source_private_hellaswag_fixed_hybrid_full_validation_gate_20260503_validation0_10042,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_hellaswag_fixed_hybrid_option_position_audit_20260503_validation0_10042,results,results/source_private_hellaswag_fixed_hybrid_option_position_audit_20260503_validation0_10042,9,9,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_hellaswag_fixed_hybrid_true_candidate_text_permutation_gate_20260503_validation0_512,results,results/source_private_hellaswag_fixed_hybrid_true_candidate_text_permutation_gate_20260503_validation0_512,19,19,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_fixed_hybrid_true_candidate_text_permutation_gate_20260504_validation0_1024,results,results/source_private_hellaswag_fixed_hybrid_true_candidate_text_permutation_gate_20260504_validation0_1024,19,19,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_fixed_hybrid_true_candidate_text_permutation_gate_20260504_validation1024_2048,results,results/source_private_hellaswag_fixed_hybrid_true_candidate_text_permutation_gate_20260504_validation1024_2048,19,19,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_fixed_hybrid_true_candidate_text_permutation_seed_gate_20260504_validation0_1024_seed314159,results,results/source_private_hellaswag_fixed_hybrid_true_candidate_text_permutation_seed_gate_20260504_validation0_1024_seed314159,19,19,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_fixed_packet_gate_20260501_qwen05_hashed_validation1024_2b,results,results/source_private_hellaswag_fixed_packet_gate_20260501_qwen05_hashed_validation1024_2b,3,3,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_fixed_packet_gate_20260501_qwen05_hashed_validation512_12b,results,results/source_private_hellaswag_fixed_packet_gate_20260501_qwen05_hashed_validation512_12b,3,3,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_code_packet_scout_20260502_tinyllama_validation1024_2048,results,results/source_private_hellaswag_hidden_code_packet_scout_20260502_tinyllama_validation1024_2048,5,5,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_bagged_gate_20260501_qwen05_train512_validation1024,results,results/source_private_hellaswag_hidden_innovation_bagged_gate_20260501_qwen05_train512_validation1024,5,5,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_bagged_gate_20260502_qwen05_train512_validation1024_hybrid_vote_on_score_agreement,results,results/source_private_hellaswag_hidden_innovation_bagged_gate_20260502_qwen05_train512_validation1024_hybrid_vote_on_score_agreement,6,6,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_bagged_gate_20260503_rank_score_channel_controls_qwen05_train512_validation1024,results,results/source_private_hellaswag_hidden_innovation_bagged_gate_20260503_rank_score_channel_controls_qwen05_train512_validation1024,6,6,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_bagged_gate_third_sample_20260501_qwen05_train512_validation1024,results,results/source_private_hellaswag_hidden_innovation_bagged_gate_third_sample_20260501_qwen05_train512_validation1024,6,6,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_full_stress_20260502_tinyllama_train512_validation0_10042,results,results/source_private_hellaswag_hidden_innovation_eval_full_stress_20260502_tinyllama_train512_validation0_10042,11,11,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation1024_2048,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation1024_2048,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation2048_3072,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation2048_3072,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation3072_4096,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation3072_4096,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation4096_5120,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation4096_5120,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation5120_6144,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation5120_6144,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation6144_7168,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation6144_7168,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation7168_8192,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation7168_8192,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation8192_9216,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation8192_9216,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation9216_10042,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation9216_10042,12,12,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation9216_10042_4sample_scout,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260501_qwen05_train512_validation9216_10042_4sample_scout,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260502_qwen05_train512_validation9216_10042_4sample_hybrid_vote_on_score_agreement,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260502_qwen05_train512_validation9216_10042_4sample_hybrid_vote_on_score_agreement,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260502_qwen05_train512_validation9216_10042_hybrid_vote_on_score_agreement,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260502_qwen05_train512_validation9216_10042_hybrid_vote_on_score_agreement,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260502_tinyllama_train512_validation1024_2048,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260502_tinyllama_train512_validation1024_2048,11,11,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260503_rank_score_channel_qwen05_train512_validation1024_2048,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260503_rank_score_channel_qwen05_train512_validation1024_2048,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260503_rank_score_channel_qwen05_train512_validation2048_3072,results,results/source_private_hellaswag_hidden_innovation_eval_slice_stress_20260503_rank_score_channel_qwen05_train512_validation2048_3072,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
