cache_family,path,files_seen,rows_seen,rows_dev,rows_gate,rows_confirm,parse_status,parser,usable_for_methods,blocked_reason
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n256_remap101_utility_protected_hadamard_legacy/run_summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n256_remap101_utility_protected_hadamard_legacy/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_disjoint_remap101_utility_protected_hadamard_lowcontrol/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_disjoint_remap101_utility_protected_hadamard_lowcontrol/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_disjoint_remap101_utility_protected_hadamard_lowcontrol/receiver_weights.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_disjoint_remap101_utility_protected_hadamard_lowcontrol/run_summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_disjoint_remap101_utility_protected_hadamard_lowcontrol/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard/receiver_weights.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard/run_summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard_lowcontrol/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard_lowcontrol/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard_lowcontrol/receiver_weights.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard_lowcontrol/run_summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap101_utility_protected_hadamard_lowcontrol/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap103_utility_protected_hadamard_lowcontrol/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap103_utility_protected_hadamard_lowcontrol/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap103_utility_protected_hadamard_lowcontrol/receiver_weights.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap103_utility_protected_hadamard_lowcontrol/run_summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap103_utility_protected_hadamard_lowcontrol/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap107_utility_protected_hadamard_lowcontrol/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap107_utility_protected_hadamard_lowcontrol/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap107_utility_protected_hadamard_lowcontrol/receiver_weights.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap107_utility_protected_hadamard_lowcontrol/run_summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/n500_overlap_remap107_utility_protected_hadamard_lowcontrol/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/summary/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_control_regularized_receiver_20260430,results/source_private_pq_control_regularized_receiver_20260430/summary/pq_control_regularized_receiver_summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_receiver_batch_microbench_20260430,results/source_private_pq_receiver_batch_microbench_20260430/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_receiver_batch_microbench_20260430,results/source_private_pq_receiver_batch_microbench_20260430/pq_receiver_batch_microbench.csv,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_receiver_batch_microbench_20260430,results/source_private_pq_receiver_batch_microbench_20260430/pq_receiver_batch_microbench.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_systems_comparison_table_20260430,results/source_private_pq_systems_comparison_table_20260430/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_systems_comparison_table_20260430,results/source_private_pq_systems_comparison_table_20260430/source_private_pq_systems_comparison_table.csv,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_systems_comparison_table_20260430,results/source_private_pq_systems_comparison_table_20260430/source_private_pq_systems_comparison_table.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_transport_receiver_waterfall_20260430,results/source_private_pq_transport_receiver_waterfall_20260430/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_transport_receiver_waterfall_20260430,results/source_private_pq_transport_receiver_waterfall_20260430/pq_transport_receiver_waterfall.csv,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_pq_transport_receiver_waterfall_20260430,results/source_private_pq_transport_receiver_waterfall_20260430/pq_transport_receiver_waterfall.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_decode_frontier_20260430,results/source_private_product_codebook_decode_frontier_20260430/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_decode_frontier_20260430,results/source_private_product_codebook_decode_frontier_20260430/product_codebook_decode_frontier.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_decode_frontier_n500_20260430,results/source_private_product_codebook_decode_frontier_n500_20260430/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_decode_frontier_n500_20260430,results/source_private_product_codebook_decode_frontier_n500_20260430/product_codebook_decode_frontier.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/product_codebook_geometry_gate.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/remap_101/budget_4/canonical/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/remap_101/budget_4/canonical/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/remap_101/budget_4/random_balanced/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/remap_101/budget_4/random_balanced/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/remap_101/budget_4/utility_balanced/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/remap_101/budget_4/utility_balanced/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/remap_101/budget_4/utility_round_robin/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_n256/remap_101/budget_4/utility_round_robin/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_opq_n256/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_opq_n256/product_codebook_geometry_gate.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_opq_n256/remap_101/budget_4/canonical/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_opq_n256/remap_101/budget_4/canonical/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_opq_n256/remap_101/budget_4/opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_opq_n256/remap_101/budget_4/opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_opq_n256/remap_101/budget_4/utility_opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap101_budget4_opq_n256/remap_101/budget_4/utility_opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq8_n256/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq8_n256/product_codebook_geometry_gate.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq8_n256/remap_107/budget_2/canonical/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq8_n256/remap_107/budget_2/canonical/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq8_n256/remap_107/budget_2/opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq8_n256/remap_107/budget_2/opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq_n256/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq_n256/product_codebook_geometry_gate.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq_n256/remap_107/budget_2/canonical/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq_n256/remap_107/budget_2/canonical/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq_n256/remap_107/budget_2/opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq_n256/remap_107/budget_2/opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq_n256/remap_107/budget_2/utility_opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_gate_20260430,results/source_private_product_codebook_geometry_gate_20260430/remap107_budget2_opq_n256/remap_107/budget_2/utility_opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/manifest.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/product_codebook_geometry_knockout_stress.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/canonical/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/canonical/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/canonical/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/opq_procrustes/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/protected_hadamard/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/protected_hadamard/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/protected_hadamard/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_balanced/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_balanced/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_balanced/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_opq_procrustes/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_protected_hadamard/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_protected_hadamard/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_101/budget_4/utility_protected_hadamard/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/canonical/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/canonical/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/canonical/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/opq_procrustes/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/protected_hadamard/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/protected_hadamard/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/protected_hadamard/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_balanced/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_balanced/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_balanced/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_opq_procrustes/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_opq_procrustes/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_opq_procrustes/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_protected_hadamard/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_protected_hadamard/predictions.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_103/budget_4/utility_protected_hadamard/summary.json,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
results/source_private_product_codebook_geometry_knockout_stress_n500_20260430,results/source_private_product_codebook_geometry_knockout_stress_n500_20260430/remap_107/budget_4/canonical/metadata.jsonl,1,0,0,0,0,quarantined_unimplemented_parser,none,false,no row parser for this cache family in bounded pass
